"actor_1_facebook_likes","actor_2_facebook_likes","actor_3_facebook_likes","director_facebook_likes","duration","budget","imdb_score","title_year","facenumber_in_poster","movie_facebook_likes","cast_total_facebook_likes","num_critic_for_reviews"
130,125,54,212,99,7e+06,5.7,1988,0,0,450,102
3000,3000,579,36,109,1.3e+07,6.8,2016,0,16000,7833,63
3000,934,612,8,83,1.3e+07,5.5,2000,2,0,6454,106
549,439,316,58,107,1.3e+07,6.8,1988,5,0,1747,50
13000,6000,360,51,102,1.3e+07,7.3,2014,3,33000,20330,275
833,807,460,38,100,12500000,6.1,2014,4,0,2800,90
23000,13000,835,19,97,1.6e+07,7.2,1999,6,10000,37907,133
11000,489,301,13,92,1.3e+07,5.9,2002,1,1000,12687,49
11000,852,182,0,84,8200000,6.1,1993,2,0,12322,19
619,350,2,174,86,1.7e+07,6.8,2016,0,0,971,186
8000,902,829,19,120,1.3e+07,7.7,2004,0,15000,12755,185
571,442,329,13,89,1.3e+07,4.9,2000,1,0,2241,42
1000,997,912,17,117,1.3e+07,6.1,2007,9,0,6554,37
899,842,782,84,97,1.8e+07,2.5,1999,2,0,2936,45
904,471,459,6,91,1.3e+07,6.1,1998,5,934,3353,57
694,558,388,15,100,1.3e+07,5.9,1996,1,833,2486,25
659,628,435,5,72,1.3e+07,5.7,1990,0,0,2646,59
1000,345,334,12,84,13200000,5.6,2014,2,0,2297,58
2000,850,745,0,126,1.8e+07,7.2,2007,0,20000,5371,330
149,145,123,232,108,1.5e+07,7.7,2015,0,109000,430,489
512,216,213,0,112,1.3e+07,7.8,1999,2,0,1171,242
939,890,405,7,90,6e+06,6.1,2001,2,593,2815,40
803,587,140,13,91,1.3e+07,5.8,2014,0,0,1921,112
4000,1000,525,134,135,1.4e+07,6.5,2001,2,0,6214,84
378,85,78,16000,141,1.9e+07,7.9,2006,0,5000,751,251
24000,912,844,35,104,1.3e+07,6.3,2006,0,862,27806,113
1000,851,744,18,84,1.3e+07,3.8,1998,0,204,3352,23
805,681,491,412,118,1.3e+07,8.3,2015,0,72000,2499,421
721,359,294,799,82,1.3e+07,6.4,1998,0,679,1805,32
899,849,650,0,95,1.3e+07,6.7,1994,4,3000,3092,52
16000,8000,4000,26,94,1.3e+07,6.1,1999,2,0,31005,81
3000,1000,730,7,99,1.3e+07,6,1999,3,251,6485,39
4000,957,812,15,121,1.3e+07,5.8,1998,4,0,6910,63
15000,816,690,2,84,1.3e+07,5.6,2001,0,0,18864,47
567,326,258,16,93,1.3e+07,6.1,2001,1,618,1775,111
552,528,499,24,93,1.3e+07,5.9,2013,0,11000,2730,168
12000,530,280,107,120,1.3e+07,7.3,2006,0,0,13208,165
748,573,548,37,112,1.3e+07,6.8,2007,1,689,2417,104
2000,257,252,80,107,1.3e+07,5.7,2013,2,5000,3004,150
2000,370,8,83,112,1e+08,7.3,2000,1,186,2389,61
14000,153,73,460,96,1.1e+07,6.3,2009,2,0,14372,226
979,385,150,150,91,1.3e+07,5.9,1996,3,69,1679,21
20000,15000,1000,260,105,2.6e+07,7.1,2009,0,10000,39473,217
22000,14000,968,0,125,1.3e+07,7.1,2006,2,0,37606,94
8000,3000,850,139,102,1.3e+07,8,2012,2,131000,13631,364
683,155,147,29,87,3e+06,5.1,1993,1,107,1139,19
2000,812,442,41,118,1.3e+07,7.1,2006,4,0,3474,129
14000,900,887,187,115,2e+07,6.5,2000,4,141,17104,71
3000,1000,794,83,91,8495000,4.5,2015,0,0,7875,93
1000,305,304,115,88,1.3e+07,6.6,2011,6,18000,2011,399
306,164,116,11000,127,1.3e+07,4.3,2011,0,0,796,110
873,461,383,122,94,1.3e+07,6.7,2013,0,23000,2812,285
14000,81,29,32,115,12620000,6.8,2016,1,139,14133,2
477,238,234,0,90,1.3e+07,5.4,2002,0,332,1483,61
170,157,113,43,102,1.3e+07,6.6,2009,0,11000,931,242
581,201,91,218,100,12500000,7.4,1981,0,0,931,62
18000,638,543,18000,117,12500000,7.3,2002,0,0,20456,121
13000,795,355,97,109,12500000,6.9,2002,1,0,14347,83
11000,10000,975,12000,121,1.3e+07,8,1993,3,15000,23602,122
6000,2000,1000,28,111,3660000,6.4,2010,1,0,9244,88
18000,14000,99,164,100,12500000,7.8,1992,1,0,32288,120
818,467,204,187,109,1.3e+07,6.1,2010,0,0,1813,225
783,782,697,261,93,1.8e+07,6.1,1982,1,0,3700,130
1000,668,472,10,101,1.6e+07,5.1,2009,2,0,3142,167
33000,730,552,44,106,1.2e+07,7.4,2007,1,19000,34351,226
77,32,18,39,94,12500000,7.8,2008,0,38000,156,185
963,595,322,3000,140,12800000,8,2000,0,0,2894,177
1000,653,241,44,132,1.6e+07,6.7,1997,2,329,2004,28
812,787,599,220,99,12500000,6.6,1996,3,344,3337,48
966,681,506,34,90,1.5e+07,6.4,2009,7,0,2661,116
22000,982,844,20,105,10500000,6.7,2010,1,44000,26233,391
18000,322,168,60,108,1.5e+07,6.2,2010,5,0,18739,117
912,320,191,383,69,12500000,7.3,1988,0,5000,1833,24
717,517,489,16,148,12800000,8.1,2004,2,0,1730,86
968,844,655,50,118,12500000,7,2009,0,0,4270,41
1000,931,259,607,132,8e+06,8,1973,0,18000,2466,304
813,559,366,14000,130,8e+06,8,1975,0,21000,2047,385
3000,1000,1000,80,95,1.1e+07,7,1999,6,0,8134,145
6000,637,186,2,80,9600000,7.9,2012,0,0,6829,99
400,255,148,23,94,2.5e+07,5.9,1986,1,0,1044,29
997,966,807,167,122,1.2e+07,6.6,2012,8,0,5165,77
656,528,436,167,102,1.2e+07,6.3,2002,0,770,2754,91
12000,980,664,120,116,1.1e+07,7.7,1982,2,0,16539,148
759,595,567,293,78,1.2e+07,6.9,1994,1,0,2462,61
2000,883,793,139,114,1.2e+07,7.1,1983,0,0,4537,84
11000,10000,733,608,112,1.2e+07,7.4,1985,1,0,22479,83
93,17,11,16,110,1.2e+07,6.5,2012,0,15000,146,216
17000,2000,920,98,104,1.2e+07,6.5,2006,0,0,21380,107
13000,2000,616,406,81,1.2e+07,6.8,1996,0,0,17035,63
22000,1000,889,16000,154,1.2e+07,7.5,1997,5,0,25522,140
1000,954,816,22,102,1.2e+07,6.6,2008,2,0,4065,153
963,465,371,128,89,1.2e+07,7.1,2012,0,32000,2054,414
405,194,122,0,132,1.2e+07,6.6,1983,1,0,914,16
629,561,504,0,103,5e+06,7,1981,0,0,2730,139
1000,188,135,33,93,1.2e+07,3.3,2002,1,0,1531,111
971,329,281,166,93,1.2e+07,6.7,2012,0,29000,2043,229
654,416,78,76,172,1.2e+07,8,1970,0,0,1306,112
49000,989,933,132,96,1.2e+07,6.8,2002,0,0,52138,207
137000,1000,1000,66,89,1.2e+07,6,2008,0,0,140268,198
17000,527,451,0,92,1.2e+07,5.4,2008,1,0,18765,172
1000,1000,826,4,97,1.2e+07,4.3,2004,5,243,5006,45
995,729,722,58,93,1.2e+07,6.2,2001,2,0,6105,34
227,94,84,53,89,1.2e+07,7.7,1992,0,0,534,75
6000,1000,834,258,144,1.5e+08,8,2006,1,0,9125,400
4000,1000,898,278,123,1.2e+07,7.4,2002,0,0,7072,128
28,9,8,4,93,1.2e+07,5.9,2012,0,0,52,68
8000,1000,733,131,133,1.2e+07,7.8,2014,0,93000,10565,326
13000,940,599,131,121,1.2e+07,7.4,1998,2,0,14890,128
3000,966,555,0,102,1.2e+07,6.5,2014,10,0,5592,161
452,122,79,287,102,1.2e+07,5.4,1979,1,902,729,70
347,301,282,192,99,1.2e+07,7,1999,0,0,1254,164
1000,482,322,350,98,1.2e+07,7.6,2013,2,37000,2376,354
975,931,805,57,118,9e+06,6.9,2005,1,549,2944,125
1000,837,801,76,125,1.2e+07,7,1978,3,0,4659,55
836,826,717,20,104,1.2e+07,5.3,2006,3,0,3963,66
733,558,376,14,109,1.2e+07,6.4,2015,2,0,2753,191
1000,844,622,729,115,1.2e+07,7.8,2013,0,28000,3798,433
1000,851,580,226,92,1.3e+07,6.7,1995,1,0,3931,66
833,626,611,25,91,1.2e+07,5.3,2001,0,371,4551,37
9000,786,390,655,94,1.2e+07,6.3,2011,1,0,10575,325
26000,725,501,83,93,1.2e+07,7,2006,1,0,28767,170
1000,849,604,98,100,1.2e+07,6.6,1998,1,242,3250,24
1000,230,85,30,122,1.2e+07,6.6,1981,0,1000,1456,34
362,21,18,249,293,1.4e+07,8.4,1981,0,11000,469,96
2000,973,877,102,137,1.07e+08,6,2004,0,701,5780,106
529,526,503,32,93,1.2e+07,5.4,2002,3,507,2393,53
565,555,171,628,123,1.2e+07,7.8,2013,1,105000,1595,274
755,483,4,611,119,1e+08,7.6,2004,3,0,1244,248
664,591,360,27,107,1.2e+07,6.6,2012,1,0,2440,288
452,328,265,16,106,1.2e+07,6.4,2015,0,0,1819,177
436,223,192,67,109,1.2e+07,7,2008,3,0,1141,81
931,744,654,25,81,1e+07,5.7,2000,0,262,3848,29
1000,1000,968,216,95,8e+06,5.9,1992,0,1000,4755,58
957,925,783,378,86,1.2e+07,6.3,2006,0,650,3535,144
537,255,99,11000,113,1.2e+07,6.3,1998,0,652,943,114
433,398,316,708,122,1.2e+07,6.2,2006,0,0,1291,132
525,281,251,7,90,1.2e+07,2.1,2003,2,0,1445,60
873,680,599,0,108,1.2e+07,5,1996,3,251,4497,30
1000,65,48,319,113,1.2e+07,5.3,2003,0,656,1171,138
812,580,103,115,110,1.2e+07,7.1,2008,0,0,1540,190
5000,1000,794,40,109,1.2e+07,7,2001,5,305,7166,61
629,398,74,584,110,12215500000,7,2006,0,7000,1173,363
3000,642,212,55,100,1.2e+07,5.7,1981,0,135,4277,2
769,692,611,61,101,1.2e+07,7.1,1999,0,0,2543,131
21000,569,442,20,97,1.2e+07,7,2007,5,0,22577,146
211,98,70,667,172,9200000,7.7,2013,2,29000,456,280
1000,165,77,0,104,1.2e+07,7.1,2002,4,677,1292,78
3000,1000,520,0,99,1.2e+07,6.8,2013,4,27000,5074,469
878,643,576,0,129,1.2e+07,7.5,2004,0,0,2378,194
60,46,18,60,91,1.2e+07,6.3,2007,4,314,141,121
706,442,393,19,100,1.2e+07,7.3,2005,0,0,1579,38
845,327,289,277,111,1.2e+07,6.8,2009,2,0,1554,123
865,685,403,0,114,1e+07,7.2,2000,0,0,2126,81
693,534,146,94,86,1.2e+07,6.4,2002,0,423,1373,72
941,754,745,0,107,1.2e+07,6,1997,2,88,3099,25
797,474,350,26,90,8e+06,6.4,2007,2,1000,2073,78
662,345,289,7,120,1.2e+07,7.5,2007,0,0,1952,69
9,2,0,45,134,2.5e+09,7.1,2005,0,607,11,73
13000,883,865,18,110,1.2e+07,4.6,1999,1,458,17417,42
686,327,280,165,95,7500000,6.8,2002,2,0,1501,82
52,32,3,14,132,1.2e+07,7.7,2009,0,0,91,149
17000,523,183,12,94,1.35e+08,6.7,2015,0,26000,17883,165
84,33,16,7,138,1.2e+07,6.1,2010,0,0,164,44
567,111,18,212,113,2e+07,5.6,2011,9,0,708,74
181,168,42,76,99,1.2e+07,6.9,2009,1,13000,433,156
1000,445,247,0,111,1.2e+07,7.5,2015,1,26000,2059,1
26000,11000,1000,0,104,6e+06,8.3,2000,6,27000,39175,151
551,85,84,49,89,1.2e+07,2.8,2015,6,634,895,3
969,886,426,52,103,11500000,6.6,1989,0,0,2987,98
15,6,4,0,134,11900000,7.5,1993,0,355,30,25
680,544,388,2,100,11500000,6,2009,2,443,1780,35
215,27,2,3,130,1.2e+07,6.2,2015,1,4,244,6
767,281,233,287,106,1.1e+07,7.2,1984,0,14000,2053,183
11000,1000,504,0,125,1.1e+07,8.7,1977,1,33000,13485,282
22000,851,411,11,109,11500000,6,2016,1,11000,24063,158
597,396,382,767,200,1.1e+07,8,1965,2,7000,1966,89
755,734,632,197,112,1.1e+07,4.5,2008,1,0,3507,128
23000,238,141,737,116,2.5e+07,7.9,2010,2,36000,23811,410
886,655,633,36,120,1.1e+07,7.5,1992,1,7000,3280,54
17000,1000,602,15,107,1.1e+07,6.8,2014,3,15000,20466,141
84,37,32,53,92,1.2e+07,4.3,2014,2,774,179,30
1000,854,808,42,107,1.1e+07,7.2,1989,3,0,3435,57
785,692,621,32,100,13500000,5.8,2007,5,0,3135,56
991,465,328,541,81,1.3e+07,7.1,2002,0,0,2562,216
683,548,488,163,101,1.1e+07,7.4,2002,1,19000,2436,80
276,258,191,0,122,1.1e+07,7.6,1995,0,0,903,77
4000,656,637,16,97,10500000,6.9,1999,3,0,6223,101
723,651,647,52,92,1.1e+07,6,2009,0,0,3101,156
1000,898,842,0,92,1.1e+07,6.9,1981,0,0,3931,48
664,551,549,107,110,1.1e+07,7.3,2008,5,0,3376,109
584,580,532,5,86,1.1e+07,4.6,2001,1,365,3850,62
636,330,298,0,91,1.2e+07,6,1992,0,541,1852,33
13000,595,279,278,145,1.1e+07,6.4,1978,2,745,14735,20
425,394,225,365,100,1.2e+07,5.5,1986,0,902,1661,52
838,55,54,34,111,1.1e+07,7.5,2015,1,36000,995,351
385,293,111,0,184,1.1e+07,8.1,1975,0,0,1104,124
799,711,651,2,89,1.1e+07,6.3,2001,0,0,4291,37
8000,723,553,71,84,1.1e+07,5.1,2000,1,671,10982,58
358,156,123,0,98,1.1e+07,6.8,2012,4,13000,1114,175
1000,660,443,5,95,1.1e+07,5.3,2001,0,449,2729,75
11000,472,303,0,100,1.1e+07,7.3,2001,0,5000,12237,161
16000,638,553,64,109,1.1e+07,7.3,2015,2,34000,17866,203
14000,1000,812,386,118,1.1e+07,7.1,2004,0,0,17490,188
901,888,795,0,88,1.3e+07,7.6,1992,0,10000,3913,221
960,448,424,4,86,1.1e+07,5.3,2002,4,405,2415,66
40000,29000,472,529,118,1.1e+07,7.8,1993,1,14000,69746,80
866,147,109,10,125,1.7e+07,7.7,2003,1,0,1281,25
979,594,579,608,125,1.1e+07,7.7,2004,1,0,3133,169
658,463,183,18,94,1.1e+07,5.4,2002,3,550,1559,70
1000,979,787,300,113,1.1e+07,6.2,1995,2,174,3072,15
3000,275,272,1000,104,1.1e+07,7.4,2013,1,26000,4082,535
1000,835,697,596,95,5e+06,6.2,2001,2,0,3300,92
14000,163,40,8,102,1.1e+07,5.1,1991,1,967,14281,14
338,275,104,58,124,1.1e+07,6.9,1970,0,608,800,13
60,35,22,238,104,1.1e+07,6.8,2006,0,0,150,78
887,770,723,365,120,10700000,7.4,1982,0,11000,3876,223
845,641,405,17,111,1.2e+07,5.7,2010,2,0,3117,136
3000,723,357,43,95,10800000,5.8,2008,0,0,5286,160
142,79,19,15,97,1.1e+07,4.3,2012,1,18000,248,54
172,71,48,10,118,1.5e+07,6.4,2006,2,302,378,75
8000,1000,860,160,193,7e+08,6,2006,2,659,10822,20
893,692,327,32,97,1.4e+07,6.9,1999,3,646,2640,105
805,766,507,7,98,7e+06,5.5,2013,0,0,2271,120
541,451,132,57,103,10600000,5.4,2002,0,1000,1228,108
273,117,73,0,161,1.2e+07,8.3,1968,0,24000,727,285
861,725,548,14000,120,10500000,7.9,1982,0,34000,2811,215
17000,1000,499,21,97,1e+07,6.5,2007,0,1000,20312,81
882,450,194,4,97,12500000,6.3,2004,1,392,1554,17
665,446,327,11,99,10500000,6.4,1994,2,119,2272,5
482,362,258,58,111,1.1e+07,5.8,2007,0,411,1526,43
639,377,280,0,145,10818775,6.6,2012,1,0,1807,43
68,29,24,7,106,1.1e+07,7.4,2014,4,0,175,94
49000,13000,893,835,126,1e+07,8.3,1997,2,31000,63710,161
14000,12000,571,29,106,1.1e+07,5.3,2016,3,0,27660,38
723,651,482,163,121,1e+07,6.2,2006,0,0,3189,210
13000,11000,901,425,117,1e+07,6.9,1981,1,0,27378,52
4000,464,229,235,98,1e+07,5.9,2000,1,0,5270,139
798,465,393,65,109,1e+07,6.1,2016,1,0,2480,165
23000,1000,1000,7,95,1e+07,5.8,1999,2,0,28734,96
939,906,736,304,109,1e+07,7.3,2009,0,12000,3276,323
723,651,448,163,96,1e+07,5.9,2007,0,0,3492,190
494,392,368,13,101,1e+07,5.5,2005,0,0,2013,173
1000,907,685,0,107,6e+06,5,2006,4,676,5264,46
10000,970,638,17000,119,13800000,7,1986,1,0,11895,59
726,249,196,19,178,1e+07,7.8,1962,3,0,1554,53
633,613,577,65,100,1e+07,6.4,1992,8,0,3362,22
4000,1000,634,70,98,1e+07,5.9,2004,0,4000,7461,203
11000,503,491,221,92,1.2e+07,7,1996,1,0,13162,77
1000,322,270,108,90,1e+07,6.1,2001,0,0,1982,190
18000,769,730,65,90,1e+07,6.9,1989,6,0,20795,81
695,275,139,82,153,1e+07,7.5,1968,1,0,1593,56
1000,400,186,108,124,1e+07,7.3,2011,3,48000,1898,264
759,563,345,6,82,2.3e+07,6.5,2001,0,227,2197,44
794,531,60,750,107,12305523,6.2,1985,2,0,1529,117
1000,745,581,73,75,1e+07,6.7,1985,0,0,3192,124
4000,334,130,19,97,1e+07,6,2016,0,20000,4687,159
2000,904,816,66,80,1e+07,6.3,2010,0,16000,5628,273
723,706,615,7,85,2e+07,5.8,2002,0,981,3712,26
852,542,482,482,97,1e+07,6.1,2015,0,29000,2426,242
854,841,619,78,109,1e+07,6.9,1985,1,0,3394,55
26000,11000,1000,0,104,6e+06,8.3,2000,6,27000,39175,151
535,211,120,32,140,1e+07,5.4,1992,0,0,1109,48
904,715,617,6,90,9e+06,6.7,2008,2,0,2807,166
13000,1000,769,0,130,1e+07,7.4,1999,8,10000,16693,206
931,797,73,7,98,1e+07,5.6,2002,2,744,1917,92
745,730,257,287,101,1e+07,6.5,1983,0,0,1954,78
623,472,466,9,114,1.7e+07,6.5,1989,1,0,2484,83
851,543,534,322,100,1e+07,5.8,1994,2,368,3190,8
931,855,782,21,85,8500000,5,2002,0,720,3819,86
1000,809,534,27,103,1.2e+07,5.5,2006,2,0,4441,85
982,945,678,4,100,1e+07,6.5,1998,4,0,4259,76
10000,919,699,0,114,1e+07,7.2,1983,0,10000,12097,60
3000,424,190,38,102,6.5e+07,7.3,2016,0,21000,3691,78
1000,278,275,0,103,1e+07,7.2,1983,0,0,2013,112
1000,412,220,11,97,1e+07,5.2,2015,0,13000,2403,189
1000,876,706,70,116,1.7e+07,5.7,2012,7,0,5804,82
690,533,448,9,96,1e+07,4.7,2001,1,0,2402,120
14000,537,242,58,98,1e+07,5.9,2009,0,15000,15251,183
11000,912,718,500,105,1e+07,6.8,2006,8,683,12946,211
556,475,338,5,123,1e+07,5.9,1993,1,331,2149,14
371,324,53,17,107,1e+07,5.3,1985,1,0,857,54
13000,933,766,0,93,9e+06,7.7,1998,2,5000,15716,179
929,927,861,25,97,1e+07,4.4,2010,0,13000,3679,221
220,186,111,108,122,1e+07,6.6,2015,6,21000,583,158
918,624,558,22,101,1e+07,6.7,2008,1,851,3317,73
1000,962,804,15,100,2.5e+07,5.5,2005,3,767,4789,65
18000,269,203,0,129,1e+07,6.5,1990,1,720,19065,23
176,67,39,176,81,1e+07,6.2,2002,1,0,361,63
651,610,536,31,96,1.1e+07,7.1,1990,0,11000,3119,132
2000,683,648,36,84,12600000,6.1,2003,1,0,3416,191
2000,926,695,394,100,1e+07,7.1,1980,0,680,6296,52
258,218,45,164,110,3e+07,6,1999,2,328,571,91
11000,1000,820,337,130,1e+07,7.4,2012,1,27000,13960,368
655,651,307,134,84,1e+07,5.9,2007,2,441,2737,89
773,734,547,293,106,1e+07,4.1,2013,11,0,2787,83
1000,811,636,14,76,3e+06,5.9,2002,0,227,3752,33
13000,2000,918,64,99,6400000,7,2011,1,17000,17204,386
3000,497,442,47,96,1e+07,6.8,2005,0,808,4053,191
962,826,582,28,104,1e+07,7.4,1997,0,1000,3871,16
1000,562,458,0,108,5e+06,7.1,2015,1,15000,3215,297
772,232,30,2,108,1e+07,7,2005,3,1000,1058,47
15000,4000,869,13,87,2.2e+07,5.8,2001,1,0,22485,63
989,939,759,406,89,1e+07,7.8,1999,0,16000,3462,144
4000,980,551,31,97,1e+07,6.5,1999,0,0,6388,77
11000,430,309,13000,106,1e+07,7,2014,3,20000,12418,325
4000,796,711,532,100,1e+07,6.3,1998,0,0,6046,100
7000,2000,2000,18,89,1e+07,5.3,2004,9,0,13626,52
537,376,298,0,114,1e+07,6.8,1984,0,0,1856,98
1000,622,472,434,95,1e+07,5.5,2010,3,0,2618,163
460,372,250,350,97,1e+07,7.4,2002,1,0,1334,137
20000,14000,3000,0,94,6e+06,4.3,2013,10,25000,41059,180
40000,11000,3000,207,103,1e+08,6,2010,0,25000,55175,321
939,702,655,4,95,1e+07,5.2,2008,0,518,3651,100
7000,353,172,63,101,1e+07,6.7,2012,2,25000,7747,265
1000,816,602,194,101,7500000,8.6,1998,2,35000,3858,162
1000,581,444,87,82,1e+07,6.1,2012,0,14000,3818,147
886,808,719,0,74,1e+07,5.8,2004,0,49,5139,33
24,3,2,63,130,1e+07,7.7,1998,3,0,29,94
874,262,201,0,112,1e+07,8,1999,0,0,1351,143
12000,11000,934,9,96,1e+07,5.6,2002,1,398,26961,38
628,497,322,0,89,1e+07,6.7,2013,0,0,2061,126
753,695,378,13,78,1e+07,4.2,1981,0,425,2791,19
1000,837,664,57,121,9e+06,6.6,2014,2,0,3745,91
719,405,401,49,85,1.6e+07,4.1,2001,2,0,2446,46
23000,342,294,0,120,1e+07,7.3,2006,0,0,24270,198
14000,3000,970,102,106,1e+07,7.1,2015,0,0,18712,139
2000,616,581,157,83,1e+07,6.5,2011,5,0,3374,182
144,110,72,64,120,1e+07,7,2009,1,0,474,181
823,759,699,60,111,1e+07,5.5,2012,0,0,5262,23
10000,721,541,34,100,11500000,6.6,1993,1,561,13160,30
402,296,132,0,89,9e+06,7.1,1999,0,944,1335,111
3000,912,911,549,115,6500000,7.9,2004,0,18000,5732,287
902,576,553,25,135,1e+07,7.1,2000,0,345,2735,96
754,324,311,4,92,1e+07,5.6,1987,4,208,1891,27
634,436,400,108,120,1e+07,7.3,2006,1,0,2673,44
982,503,269,105,97,1e+07,3.3,2011,1,0,2603,49
1000,975,851,0,135,1e+07,6.5,2000,0,1000,4266,57
533,35,4,4,93,1e+07,4.8,2016,1,10000,578,185
902,488,249,76,118,1.4e+07,5.2,1981,0,106,2079,2
6000,139,64,387,97,1e+07,6.3,2014,2,0,6322,270
749,252,221,129,98,1e+07,7.2,2011,0,0,2214,94
530,387,258,0,98,8e+06,6.8,2002,0,0,1381,157
14000,1000,826,3,101,1e+07,5.7,2000,0,242,17665,49
16000,11000,1000,41,132,1e+07,7.2,2002,1,0,29177,80
11000,11000,683,34,106,1e+07,6.9,2012,1,20000,23187,221
307,200,45,53,168,1e+07,6.3,2006,0,533,616,20
975,537,503,0,87,1e+07,6.2,2000,2,795,3059,90
11000,414,251,607,98,1.1e+07,6.7,2011,0,12000,11853,376
2000,989,688,17,96,5e+06,6.5,2009,4,0,4607,144
22000,893,232,23,104,1e+07,7.2,2003,1,0,23513,82
966,799,622,0,93,1e+07,5.3,2007,2,319,3307,51
20000,329,20,0,95,1e+07,6.7,2007,3,0,20364,192
990,711,119,0,89,1e+07,3.6,2002,0,725,2006,71
603,175,91,0,107,1e+07,5.7,2008,3,883,988,79
478,83,51,0,85,1e+07,7.3,2001,2,0,700,246
787,96,0,787,93,1e+07,5,2003,0,952,883,115
678,541,28,324,101,6e+07,6.6,1997,0,33,1256,34
374,362,241,593,103,5e+06,6.6,2014,0,5000,1283,129
374,181,83,24,111,4e+06,7.3,2004,2,345,768,73
893,798,428,302,86,1e+07,6.2,2001,2,117,3049,43
798,769,345,76,90,5e+06,6.6,2006,0,0,2217,200
1000,922,885,216,82,1e+07,6.3,2005,1,661,5761,79
16000,542,421,3,83,6200000,3.3,1994,0,321,17469,17
78,61,36,21,125,1e+07,6.2,2013,1,874,221,12
962,545,499,53,97,1e+07,6.5,2014,0,0,3465,59
795,474,385,71,86,1e+07,3.5,1997,0,89,2655,29
12000,3000,875,7,91,1e+07,5.5,2009,2,370,16118,23
806,690,617,0,90,8e+06,5.9,2009,2,1000,3124,22
1000,893,495,8,90,5e+06,4.7,2009,1,546,3146,43
147,52,51,93,112,1e+07,5.2,2015,0,0,285,84
906,848,611,7,93,1e+07,3.9,2007,1,160,4725,20
439,161,102,275,104,1e+07,6.1,2008,4,0,940,71
11000,826,742,0,85,6500000,6.7,2004,6,376,14656,27
298,258,126,71,99,1e+07,5.7,2007,0,509,934,62
485,152,111,8,91,1e+07,4.5,2011,0,0,964,5
5000,2000,415,13,117,6e+06,6.9,2008,1,0,7637,76
1000,618,196,0,85,1e+07,4.8,2014,0,186,2259,8
30000,744,520,261,106,1e+07,6.3,2008,2,589,31325,75
63,10,5,4,81,1e+07,6.9,2013,0,1000,81,66
1000,891,95,98,100,1e+07,5.4,2010,1,695,2227,31
1000,898,711,110,90,1e+07,3.8,2009,4,486,3937,32
183,136,46,24,116,1e+07,7,2007,2,746,428,17
670,608,482,5,84,1e+07,5.2,2010,5,119,2739,4
398,149,7,419,135,1e+07,7.3,2008,0,0,569,152
1000,948,899,36,84,1e+07,4.6,2013,0,0,4686,129
764,716,499,3,89,1e+07,6.5,2010,1,850,2876,15
786,228,195,0,144,9600000,6.7,2005,0,957,1674,52
723,706,525,41,98,9500000,6.1,2000,1,0,3939,55
4000,4000,262,9,94,1e+07,5.2,2014,1,0,9432,30
742,462,244,43,117,9500000,6.9,1967,0,0,2127,130
31000,1000,1000,7,102,1e+07,6,2014,7,1000,35634,29
678,432,319,0,127,8900000,7.9,2012,1,33000,1557,447
1000,887,770,17,98,10500000,4.5,1988,0,616,3827,66
557,290,200,6,88,9500000,5.1,2015,0,898,1702,18
924,898,760,176,197,9400000,7.6,1963,0,0,4109,61
187,176,123,0,90,9300000,6.7,1981,0,0,646,62
21000,1000,1000,12,104,6e+06,7.5,1995,3,0,23962,56
826,476,129,43,94,1e+07,5.3,2015,4,0,1586,48
594,412,303,116,90,6e+08,6,2010,0,0,1836,41
10000,4000,844,3000,130,7400000,7.1,2011,1,50000,15835,439
509,446,110,25,92,8500000,7.5,2011,0,10000,1248,54
8000,3000,1000,147,176,7217600,6.9,2012,4,12000,13762,50
1000,581,513,0,116,1.1e+07,8.5,1979,0,23000,2524,392
383,371,177,365,88,83532,7.5,1974,0,0,1094,277
17000,908,741,50,106,1e+07,6.6,2010,2,0,21711,259
402,343,51,278,181,9e+06,8,1971,0,0,934,66
244,189,177,92,130,9e+06,7,1965,1,0,1164,129
14000,383,123,33,93,1e+07,5.8,2011,2,0,15014,115
890,851,685,473,123,9e+06,6.8,1996,4,0,3661,29
1000,886,862,92,120,9e+06,6.7,1999,6,0,5420,32
311,189,118,85,87,9e+06,6.5,1988,0,0,760,142
909,203,184,909,123,9e+06,8,2007,1,0,1633,263
2000,971,908,65,103,9e+06,6.5,2014,0,15000,6807,285
3000,683,407,0,91,9e+06,4.9,2000,1,580,4409,64
982,729,587,8,88,9e+06,7.1,2004,2,0,3114,150
12000,10000,883,37,126,2e+07,7,2000,0,1000,25660,136
14000,826,701,46,120,8e+06,7,2000,3,0,17336,132
607,318,179,17,94,9e+06,4.5,2006,0,0,1611,186
591,520,130,0,137,9e+06,7.7,1989,1,0,1341,46
187,127,35,188,119,8500000,6.7,2000,4,1000,358,117
1000,710,471,23,99,9e+06,7,2002,1,838,2478,136
4000,248,219,157,79,8e+06,6.5,1994,3,0,4908,15
1000,300,297,12,91,9e+06,5.7,1984,4,0,1991,41
702,616,261,49,95,9e+06,6.2,2007,1,313,2007,65
745,591,316,38,103,9e+06,5.7,2005,3,215,1721,100
1000,1000,611,26,92,9e+06,6.4,2008,1,1000,3767,129
2000,892,748,64,84,9e+06,5.4,2011,0,0,4617,67
7,6,6,6,300,4e+08,6.6,2001,3,124,32,31
982,602,433,930,120,9e+06,6.1,1990,1,375,2942,76
149,44,25,608,121,9e+06,7.6,2002,0,484,251,81
